sep=	
t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
255.99	102.67	9.78	0.00	0.00	0.11	0.36	1875.54	0.00
256.09	102.67	0.00	6.84	1.96	0.33	1.38	1875.54	0.00
256.19	102.67	0.00	0.00	14.66	0.00	0.41	1875.54	0.00
256.29	102.67	0.00	0.00	0.00	0.20	0.82	1875.54	0.00
256.39	102.67	0.00	0.00	0.00	0.14	1.38	1880.93	0.00
256.49	102.67	2.93	0.00	0.00	0.32	0.92	1880.93	0.00
256.59	102.67	0.00	0.00	0.00	0.20	1.95	1880.93	0.00
256.69	102.67	0.00	0.00	0.00	0.15	0.36	1880.93	0.00
256.79	102.67	0.00	23.46	0.00	0.12	0.36	1880.93	0.00
256.89	102.67	0.00	0.00	0.00	0.26	1.28	1886.32	0.00
256.99	102.67	0.00	0.00	14.66	0.00	0.00	1886.32	0.00
257.09	102.67	0.00	0.00	0.00	0.46	0.56	1886.32	0.00
257.39	102.33	0.00	7.82	0.00	0.18	0.61	1891.70	0.00
257.49	102.33	0.00	0.98	0.00	0.20	0.72	1891.70	0.00
257.59	102.33	0.00	0.00	14.66	0.32	1.43	1891.70	0.00
257.69	102.33	0.00	0.00	0.00	0.40	0.26	1891.70	0.00
257.79	102.33	14.66	2.93	0.98	0.35	1.64	1891.70	0.00
257.89	102.67	0.00	22.48	0.00	0.15	0.36	1897.09	0.00
258.09	102.67	0.00	0.00	0.00	0.21	0.82	1897.09	0.00
258.19	102.67	0.00	0.00	2.93	0.38	1.59	1897.09	0.00
258.39	102.67	2.93	0.00	0.00	0.37	1.64	1902.48	0.00
258.49	102.67	7.82	0.00	0.00	0.14	1.59	1902.48	0.00
258.59	102.67	0.98	4.89	0.98	0.27	1.18	1902.48	0.00
258.69	102.67	0.00	22.48	0.00	0.14	0.41	1902.48	0.00
258.79	102.67	0.00	0.00	0.00	0.24	1.02	1902.48	0.00
258.89	102.33	0.00	0.00	2.93	0.00	0.00	1907.85	0.00
259.09	102.33	0.00	0.00	1.96	0.18	0.51	1907.85	0.00
259.19	102.33	0.00	0.00	0.00	0.24	1.79	1907.85	0.00
259.29	102.33	2.93	0.00	0.00	0.18	0.51	1907.85	0.00
259.39	102.33	0.00	0.00	7.82	0.18	0.77	1913.22	0.00
259.49	102.33	0.00	0.98	0.00	0.18	0.56	1913.22	0.00
259.59	102.33	0.00	0.00	0.00	0.58	0.92	1913.22	0.00
259.69	102.33	0.00	0.00	0.00	0.33	1.43	1913.22	0.00
259.79	102.33	0.00	0.00	0.00	0.44	0.51	1913.22	0.00
259.89	102.33	0.00	0.00	0.00	0.20	2.20	1918.59	0.00
259.99	102.33	18.57	0.00	0.00	0.12	0.36	1918.59	0.00
260.09	102.33	0.00	4.89	0.98	0.29	1.54	1918.59	0.00
260.19	102.33	0.00	8.80	0.00	0.24	0.82	1918.59	0.00
260.29	102.33	0.00	0.98	5.87	0.35	1.59	1918.59	0.00
260.59	102.33	0.00	0.00	0.00	0.23	0.41	1923.97	0.00
260.69	102.33	4.89	0.98	0.00	0.32	1.02	1923.97	0.00
260.79	102.33	26.39	0.00	1.96	0.15	0.77	1923.97	0.00
260.89	102.00	0.00	0.00	0.00	0.21	0.77	1929.32	0.00
260.99	102.00	0.00	0.00	22.48	0.29	1.28	1929.32	0.00
261.09	102.00	0.00	0.00	0.00	0.00	0.31	1929.32	0.00
261.19	102.00	0.00	0.00	14.66	0.00	0.00	1929.32	0.00
261.29	102.00	0.00	0.00	0.00	0.43	0.41	1929.32	0.00
261.39	102.33	0.00	0.00	0.98	0.17	1.79	1934.69	0.00
261.49	102.33	0.00	0.00	0.00	0.27	1.69	1934.69	0.00
261.59	102.33	14.66	0.00	0.00	0.09	0.26	1934.69	0.00
261.69	102.33	0.00	19.55	0.00	0.21	0.61	1934.69	0.00
261.79	102.33	0.00	0.98	3.91	0.32	1.48	1934.69	0.00
261.89	102.67	0.00	0.00	9.78	0.18	0.67	1940.08	0.00
262.09	102.67	0.00	0.00	0.98	0.47	0.51	1940.08	0.00
262.19	102.67	2.93	1.96	0.00	0.33	0.82	1940.08	0.00
262.29	102.67	9.78	0.00	0.00	0.17	0.77	1940.08	0.00
262.39	103.00	0.00	6.84	1.96	0.33	1.48	1945.49	0.00
262.49	103.00	0.00	0.98	0.00	0.20	0.82	1945.49	0.00
262.59	103.00	0.00	0.00	0.00	0.47	0.56	1945.49	0.00
262.69	103.00	0.00	0.00	0.00	0.47	0.56	1945.49	0.00
262.79	103.00	0.00	0.00	0.00	0.23	1.02	1945.49	0.00
262.89	103.00	27.37	0.00	0.00	0.14	0.77	1950.90	0.00
262.99	103.00	0.00	0.00	0.00	0.14	0.51	1950.90	0.00
263.09	103.00	0.00	22.48	0.00	0.12	0.31	1950.90	0.00
263.19	103.00	0.00	0.00	0.00	0.24	1.18	1950.90	0.00
263.29	103.00	0.00	0.00	0.98	0.37	0.61	1950.90	0.00
263.39	103.00	0.00	0.00	0.00	0.21	1.23	1956.31	0.00
263.49	103.00	2.93	0.00	0.00	0.09	0.26	1956.31	0.00
263.59	103.00	0.00	0.00	0.00	0.32	1.38	1956.31	0.00
263.69	103.00	0.00	0.00	6.84	0.00	0.00	1956.31	0.00
263.79	103.00	0.00	0.00	0.00	0.23	0.20	1956.31	0.00
263.89	103.33	26.39	0.00	0.00	0.14	0.77	1961.73	0.00
263.99	103.33	0.00	0.00	0.00	0.27	1.23	1961.73	0.00
264.09	103.33	0.00	0.98	21.51	0.15	0.51	1961.73	0.00
264.19	103.33	0.00	0.00	0.00	0.15	1.64	1961.73	0.00
264.29	103.33	14.66	2.93	0.98	0.29	1.43	1961.73	0.00
264.49	103.00	0.00	6.84	0.00	0.18	0.56	1967.14	0.00
264.59	103.00	0.00	0.00	14.66	0.00	0.10	1967.14	0.00
264.69	103.00	0.00	0.00	0.00	0.47	1.79	1967.14	0.00
264.79	103.00	0.00	0.00	0.00	0.26	1.59	1967.14	0.00
264.89	103.33	0.00	0.00	0.00	0.15	0.46	1972.56	0.00
264.99	103.33	0.00	0.98	0.00	0.18	0.51	1972.56	0.00
265.09	103.33	0.00	0.00	6.84	0.29	1.33	1972.56	0.00
265.19	103.33	0.00	0.00	0.00	0.44	0.51	1972.56	0.00
265.29	103.33	0.00	0.00	0.00	0.17	2.00	1972.56	0.00
265.39	103.00	0.00	0.00	0.00	0.21	0.61	1977.97	0.00
265.49	103.00	0.00	0.00	4.89	0.27	1.28	1977.97	0.00
265.59	103.00	0.00	0.00	0.00	0.00	0.00	1977.97	0.00
265.69	103.00	0.00	0.00	0.00	0.20	2.00	1977.97	0.00
265.79	103.00	0.00	27.37	0.00	0.12	0.36	1977.97	0.00
265.89	103.00	0.00	22.48	2.93	0.30	1.38	1983.38	0.00
265.99	103.00	0.00	0.00	0.98	0.55	1.02	1983.38	0.00
266.09	103.00	0.00	0.00	1.96	0.65	2.10	1983.38	0.00
266.19	103.00	0.00	0.00	0.00	0.11	0.46	1983.38	0.00
266.39	103.67	0.00	7.82	0.00	0.24	0.82	1988.82	0.00
266.49	103.67	0.00	0.00	5.87	0.33	1.48	1988.82	0.00
266.59	103.67	0.00	0.98	14.66	0.00	0.00	1988.82	0.00
266.69	103.67	0.98	0.00	0.00	0.38	0.92	1988.82	0.00
266.79	103.67	0.00	0.00	0.00	0.12	1.59	1988.82	0.00
266.89	103.33	2.93	4.89	0.98	0.24	1.18	1994.25	0.00
266.99	103.33	0.00	14.66	0.00	0.08	0.26	1994.25	0.00
267.09	103.33	0.00	0.00	0.00	0.15	0.72	1994.25	0.00
267.19	103.33	0.00	0.00	0.00	0.00	0.00	1994.25	0.00
267.29	103.33	2.93	0.98	0.00	0.32	1.02	1994.25	0.00
267.39	103.33	0.00	0.00	0.00	0.14	0.46	1999.67	0.00
267.49	103.33	0.00	0.98	0.00	0.15	0.41	1999.67	0.00
267.59	103.33	0.00	0.98	0.00	0.11	0.36	1999.67	0.00
267.69	103.33	0.00	0.00	0.00	0.12	0.87	1999.67	0.00
267.79	103.33	0.00	0.00	0.00	0.47	0.61	1999.67	0.00
267.89	102.67	0.00	0.00	0.00	0.18	1.54	2005.06	0.00
267.99	102.67	6.84	0.00	0.00	0.11	0.41	2005.06	0.00
268.09	102.67	0.00	0.00	0.00	0.27	1.18	2005.06	0.00
268.19	102.67	0.00	1.96	21.51	0.12	0.46	2005.06	0.00
268.29	102.67	0.00	0.98	0.00	0.00	0.10	2005.06	0.00
268.49	103.00	0.00	0.00	0.00	0.24	1.18	2010.47	0.00
268.59	103.00	0.00	0.00	0.00	0.17	0.56	2010.47	0.00
268.69	103.00	0.00	0.00	0.00	0.14	0.41	2010.47	0.00
268.79	103.00	0.00	0.00	6.84	0.35	1.64	2010.47	0.00
268.89	103.00	0.00	0.00	0.00	0.35	0.20	2015.88	0.00
268.99	103.00	0.00	4.89	0.98	0.27	1.38	2015.88	0.00
269.09	103.00	0.98	0.00	0.00	0.12	0.20	2015.88	0.00
269.19	103.00	0.00	0.00	0.00	0.00	0.36	2015.88	0.00
269.29	103.00	0.00	0.00	8.80	0.00	0.31	2015.88	0.00
269.39	102.33	0.00	0.00	0.00	0.59	1.89	2021.25	0.00
269.49	102.33	0.00	0.00	0.00	0.09	0.82	2021.25	0.00
269.59	102.33	20.53	2.93	0.00	0.21	1.18	2021.25	0.00
269.69	102.33	0.00	10.75	0.00	0.21	0.77	2021.25	0.00
269.79	102.33	0.00	0.00	14.66	0.35	1.59	2021.25	0.00
269.89	102.67	0.00	0.00	0.98	0.00	0.00	2026.64	0.00
270.19	102.67	0.00	6.84	2.93	0.32	1.48	2026.64	0.00
270.29	102.67	0.00	0.00	0.00	0.06	0.00	2026.64	0.00
270.39	102.67	0.00	0.00	0.00	0.00	0.41	2032.03	0.00
270.49	102.67	0.00	0.00	0.00	0.11	0.31	2032.03	0.00
270.59	102.67	0.00	0.00	0.00	0.21	1.02	2032.03	0.00
270.69	102.67	0.00	0.00	0.00	0.06	0.05	2032.03	0.00
270.79	102.67	0.00	0.00	0.00	0.20	0.77	2032.03	0.00
270.89	102.67	0.00	0.00	6.84	0.00	0.00	2037.42	0.00
270.99	102.67	1.96	0.00	0.00	0.27	0.82	2037.42	0.00
271.09	102.67	0.00	0.00	0.00	0.15	1.79	2037.42	0.00
271.19	102.67	0.00	0.00	0.00	0.12	0.41	2037.42	0.00
271.29	102.67	0.00	14.66	0.00	0.09	0.26	2037.42	0.00
271.39	102.33	0.00	0.00	0.00	0.21	1.02	2042.79	0.00
271.59	102.33	0.00	0.00	0.00	0.18	0.82	2042.79	0.00
271.69	102.33	22.48	0.00	0.00	0.08	0.36	2042.79	0.00
271.79	102.33	0.00	0.00	0.00	0.24	1.18	2042.79	0.00
271.89	102.33	0.98	0.00	0.00	0.11	0.31	2048.16	0.00
271.99	102.33	0.00	0.00	0.98	0.00	0.00	2048.16	0.00
272.09	102.33	0.00	0.00	0.00	0.23	1.79	2048.16	0.00
272.19	102.33	0.00	0.00	0.00	0.12	0.41	2048.16	0.00
272.29	102.33	6.84	0.00	0.00	0.06	0.20	2048.16	0.00
272.39	102.67	0.00	0.00	7.82	0.18	0.61	2053.55	0.00
272.49	102.67	0.00	0.00	4.89	0.23	1.18	2053.55	0.00
272.59	102.67	0.00	0.00	9.78	0.00	0.15	2053.55	0.00
272.69	102.67	0.00	0.00	0.00	0.47	1.79	2053.55	0.00
272.79	102.67	0.00	0.00	0.00	0.11	0.20	2053.55	0.00
272.89	102.33	5.87	1.96	0.00	0.29	1.54	2058.93	0.00
273.09	102.33	0.98	6.84	0.98	0.29	1.38	2058.93	0.00
273.19	102.33	0.00	6.84	0.00	0.09	0.36	2058.93	0.00
273.29	102.33	0.00	0.00	0.00	0.14	0.67	2058.93	0.00
273.39	102.33	0.00	0.00	2.93	0.00	0.00	2064.30	0.00
273.49	102.33	0.98	0.00	0.00	0.24	1.02	2064.30	0.00
273.59	102.33	0.00	0.00	0.00	0.17	0.41	2064.30	0.00
273.69	102.33	0.00	0.00	0.00	0.14	1.48	2064.30	0.00
273.79	102.33	0.00	20.53	2.93	0.21	1.08	2064.30	0.00
273.89	102.33	0.00	0.00	7.82	0.14	0.56	2069.67	0.00
273.99	102.33	0.00	0.00	0.00	0.12	0.41	2069.67	0.00
274.09	102.33	0.00	0.00	6.84	0.00	0.00	2069.67	0.00
274.19	102.33	0.00	0.00	0.00	0.47	1.74	2069.67	0.00
274.29	102.33	0.00	0.00	0.00	0.26	0.41	2069.67	0.00
274.39	102.33	22.48	0.00	0.00	0.14	0.77	2075.04	0.00
274.49	102.33	0.00	0.00	0.00	0.17	0.41	2075.04	0.00
274.59	102.33	0.98	22.48	1.96	0.29	1.33	2075.04	0.00
274.69	102.33	0.00	0.00	0.00	0.15	0.67	2075.04	0.00
274.79	102.33	0.00	0.00	6.84	0.35	1.54	2075.04	0.00
274.89	102.33	0.00	0.00	0.00	0.47	0.41	2080.42	0.00
274.99	102.33	2.93	0.00	0.00	0.32	0.82	2080.42	0.00
275.09	102.33	7.82	0.00	0.00	0.09	0.77	2080.42	0.00
275.19	102.33	0.98	4.89	0.98	0.30	1.38	2080.42	0.00
275.29	102.33	0.00	22.48	0.00	0.17	0.72	2080.42	0.00
275.39	101.67	0.00	0.00	0.00	0.00	0.15	2085.75	0.00
275.49	101.67	0.00	0.00	22.48	0.00	0.00	2085.75	0.00
275.59	101.67	0.00	0.00	0.00	0.23	0.41	2085.75	0.00
275.69	101.67	0.00	0.00	0.00	0.23	0.41	2085.75	0.00
275.79	101.67	0.00	0.00	0.00	0.15	1.54	2085.75	0.00
275.89	86.67	22.48	0.00	0.00	0.08	0.26	2090.30	0.00
275.99	86.67	0.00	0.00	0.00	0.26	1.23	2090.30	0.00
276.09	86.67	0.98	2.93	0.00	0.15	0.41	2090.30	0.00
276.19	86.67	0.00	0.00	18.57	0.09	0.31	2090.30	0.00
276.29	86.67	0.00	0.00	0.00	0.23	1.08	2090.30	0.00
276.39	78.33	0.00	0.00	0.00	0.35	0.20	2094.42	0.00
276.49	78.33	0.00	0.00	0.00	0.18	2.00	2094.42	0.00
276.59	78.33	19.55	0.00	0.00	0.09	1.38	2094.42	0.00
276.69	78.33	6.84	4.89	0.98	0.21	1.02	2094.42	0.00
276.79	78.33	0.00	0.00	0.00	0.29	1.23	2094.42	0.00
276.89	71.33	0.00	22.48	2.93	0.29	1.38	2098.16	0.00
276.99	71.33	0.00	0.00	0.98	0.00	0.00	2098.16	0.00
277.09	71.33	0.00	0.00	0.00	0.46	0.41	2098.16	0.00
277.19	71.33	0.00	0.00	0.98	0.00	0.00	2098.16	0.00
277.29	71.33	1.96	0.00	0.00	0.29	1.43	2098.16	0.00
277.39	63.67	0.00	0.00	0.00	0.15	0.82	2101.50	0.00
277.49	63.67	0.00	0.00	0.00	0.15	1.38	2101.50	0.00
277.59	63.67	10.75	0.00	0.00	0.18	0.72	2101.50	0.00
277.69	63.67	0.00	0.00	0.00	0.24	1.28	2101.50	0.00
277.79	63.67	0.98	0.00	0.00	0.11	0.31	2101.50	0.00
277.89	57.33	0.98	0.00	0.00	0.11	0.15	2104.51	0.00
277.99	57.33	0.00	2.93	0.00	0.23	1.18	2104.51	0.00
278.09	57.33	0.00	0.00	0.00	0.24	0.92	2104.51	0.00
278.19	57.33	0.00	22.48	2.93	0.35	1.48	2104.51	0.00
278.29	57.33	0.00	6.84	0.00	0.09	0.20	2104.51	0.00
278.39	52.67	0.00	0.00	0.00	0.15	0.56	2107.28	0.00
278.49	52.67	0.00	0.00	0.00	0.09	0.26	2107.28	0.00
278.59	52.67	0.00	0.00	0.00	0.00	0.41	2107.28	0.00
278.69	52.67	0.00	0.00	21.51	0.14	0.46	2107.28	0.00
278.79	52.67	0.00	0.00	0.00	0.56	0.82	2107.28	0.00
278.89	62.00	0.00	0.00	2.93	0.23	1.13	2110.53	0.00
278.99	62.00	0.00	0.00	0.00	0.00	0.41	2110.53	0.00
279.09	62.00	0.00	0.00	0.98	0.59	2.15	2110.53	0.00
279.19	62.00	0.00	0.00	0.98	0.46	0.46	2110.53	0.00
279.39	63.33	0.00	0.00	0.00	0.23	0.41	2113.86	0.00
279.49	63.33	3.91	0.98	0.00	0.30	1.38	2113.86	0.00
279.59	63.33	0.00	0.00	0.00	0.18	1.64	2113.86	0.00
279.79	63.33	0.00	0.00	0.00	0.12	1.59	2113.86	0.00
279.89	63.67	0.00	0.00	0.00	0.33	1.69	2117.20	0.00
279.99	63.67	21.51	0.00	0.00	0.17	0.77	2117.20	0.00
280.09	63.67	14.66	0.00	0.00	0.08	0.26	2117.20	0.00
280.19	63.67	0.00	0.00	0.00	0.11	0.56	2117.20	0.00
280.29	63.67	0.00	14.66	0.00	0.21	0.67	2117.20	0.00
280.39	67.33	0.00	5.87	0.98	0.33	1.43	2120.74	0.00
280.49	67.33	1.96	0.00	0.00	0.12	0.51	2120.74	0.00
280.59	67.33	0.00	0.00	0.00	0.24	0.87	2120.74	0.00
280.69	67.33	0.00	26.39	0.00	0.17	0.67	2120.74	0.00
280.79	67.33	0.00	0.00	0.00	0.37	1.69	2120.74	0.00
280.89	70.00	0.00	6.84	0.00	0.18	0.51	2124.41	0.00
280.99	70.00	0.00	0.98	0.00	0.15	0.41	2124.41	0.00
281.09	70.00	0.00	0.00	6.84	0.27	1.28	2124.41	0.00
281.19	70.00	0.00	0.00	0.00	0.24	1.23	2124.41	0.00
281.29	70.00	0.00	0.00	6.84	0.35	1.59	2124.41	0.00
281.39	72.33	0.00	0.98	27.37	0.11	0.26	2128.21	0.00
281.49	72.33	0.00	0.00	0.00	0.00	0.31	2128.21	0.00
281.59	72.33	0.00	0.00	12.71	0.00	0.00	2128.21	0.00
281.69	72.33	0.00	0.00	0.00	0.30	1.43	2128.21	0.00
281.79	72.33	0.00	0.00	0.98	0.47	1.89	2128.21	0.00
281.89	76.33	0.00	0.00	0.98	0.00	0.10	2132.22	0.00
281.99	76.33	2.93	0.00	0.00	0.27	0.20	2132.22	0.00
282.09	76.33	0.00	0.00	0.00	0.12	0.82	2132.22	0.00
282.29	76.33	0.00	0.00	0.98	0.37	0.41	2132.22	0.00
282.39	81.67	0.98	0.00	0.00	0.37	0.82	2136.50	0.00
282.49	81.67	0.00	0.00	0.00	0.43	0.26	2136.50	0.00
282.59	81.67	0.98	0.00	0.00	0.33	1.59	2136.50	0.00
282.69	81.67	0.00	0.00	0.98	0.55	0.61	2136.50	0.00
282.79	81.67	0.00	0.00	0.00	0.55	0.61	2136.50	0.00
282.89	84.00	0.00	0.00	0.98	0.46	1.74	2140.91	0.00
282.99	84.00	0.00	0.00	0.00	0.24	0.20	2140.91	0.00
283.09	84.00	0.00	0.00	0.98	0.47	1.84	2140.91	0.00
283.19	84.00	0.00	0.00	0.00	0.24	0.51	2140.91	0.00
283.29	84.00	0.00	0.00	0.00	0.24	0.46	2140.91	0.00
283.39	80.33	0.00	0.00	0.00	0.21	1.59	2145.13	0.00
283.49	80.33	0.00	0.00	0.00	0.32	0.20	2145.13	0.00
283.59	80.33	0.00	0.00	0.98	0.05	0.46	2145.13	0.00
283.69	80.33	0.00	0.00	0.00	0.00	0.26	2145.13	0.00
283.79	80.33	0.00	0.98	0.98	0.32	1.38	2145.13	0.00
283.99	81.67	0.00	0.00	0.98	0.44	1.79	2149.42	0.00
284.09	81.67	0.00	0.00	0.98	0.14	0.41	2149.42	0.00
284.19	81.67	0.98	0.00	0.00	0.24	1.02	2149.42	0.00
284.29	81.67	0.00	0.00	0.00	0.58	0.61	2149.42	0.00
284.39	81.67	1.96	0.00	0.00	0.35	1.59	2153.71	0.00
284.49	81.67	0.00	0.00	0.00	0.47	0.61	2153.71	0.00
284.59	81.67	0.00	0.00	0.00	0.35	0.26	2153.71	0.00
284.69	81.67	0.00	0.00	0.00	0.14	1.59	2153.71	0.00
284.79	81.67	0.00	0.00	0.00	0.33	0.82	2153.71	0.00
284.89	80.67	0.00	0.00	0.00	0.15	1.95	2157.94	0.00
284.99	80.67	0.98	0.00	0.00	0.09	0.20	2157.94	0.00
285.09	80.67	6.84	1.96	0.00	0.32	1.64	2157.94	0.00
285.19	80.67	0.00	0.00	0.00	0.18	0.46	2157.94	0.00
285.29	80.67	22.48	2.93	0.00	0.24	1.18	2157.94	0.00
285.39	77.67	6.84	0.00	0.00	0.17	0.61	2162.02	0.00
285.49	77.67	0.00	0.00	0.00	0.18	0.61	2162.02	0.00
285.59	77.67	0.98	0.00	0.00	0.23	0.77	2162.02	0.00
285.69	77.67	0.00	0.00	0.00	0.35	1.69	2162.02	0.00
285.79	77.67	0.98	0.00	0.00	0.20	0.61	2162.02	0.00
285.89	82.67	0.00	0.00	0.00	0.24	0.72	2166.36	0.00
285.99	82.67	0.00	6.84	0.98	0.27	1.28	2166.36	0.00
286.09	82.67	0.00	0.00	0.00	0.24	0.77	2166.36	0.00
286.19	82.67	0.98	4.89	0.98	0.41	1.74	2166.36	0.00
286.29	82.67	2.93	0.00	0.00	0.11	0.36	2166.36	0.00
286.39	84.33	0.00	0.00	0.00	0.17	0.61	2170.79	0.00
286.49	84.33	0.98	0.00	0.00	0.15	0.46	2170.79	0.00
286.59	84.33	0.00	0.00	0.00	0.12	0.41	2170.79	0.00
286.69	84.33	0.00	6.84	2.93	0.35	1.59	2170.79	0.00
286.79	84.33	0.00	0.00	0.00	0.20	0.51	2170.79	0.00
286.89	81.00	0.00	4.89	0.00	0.26	1.33	2175.04	0.00
286.99	81.00	0.00	0.00	0.00	0.26	0.82	2175.04	0.00
287.19	81.00	0.00	0.00	0.00	0.15	0.61	2175.04	0.00
287.29	81.00	0.00	0.00	0.00	0.27	0.97	2175.04	0.00
287.39	84.67	0.00	29.33	0.98	0.23	0.87	2179.48	0.00
287.49	84.67	0.00	0.00	0.00	0.40	1.74	2179.48	0.00
287.59	84.67	0.00	22.48	0.00	0.21	0.51	2179.48	0.00
287.69	84.67	0.00	14.66	0.00	0.15	0.41	2179.48	0.00
287.79	84.67	0.00	22.48	1.96	0.29	1.33	2179.48	0.00
287.89	86.33	0.00	0.00	0.00	0.26	0.87	2184.02	0.00
287.99	86.33	0.00	22.48	1.96	0.35	1.59	2184.02	0.00
288.09	86.33	0.98	0.00	0.00	0.24	1.02	2184.02	0.00
288.19	86.33	0.00	0.98	0.00	0.24	0.67	2184.02	0.00
288.29	86.33	0.00	0.00	0.00	0.14	0.36	2184.02	0.00
288.39	92.00	0.00	0.00	0.00	0.14	0.51	2188.85	0.00
288.49	92.00	0.98	0.00	0.00	0.15	0.51	2188.85	0.00
288.59	92.00	0.00	0.00	0.00	0.23	0.61	2188.85	0.00
288.69	92.00	0.98	4.89	0.98	0.27	1.38	2188.85	0.00
288.79	92.00	0.00	0.00	0.00	0.27	0.97	2188.85	0.00
288.89	88.67	0.98	6.84	1.96	0.38	1.54	2193.50	0.00
288.99	88.67	0.00	23.46	0.00	0.15	0.61	2193.50	0.00
289.09	88.67	0.00	0.00	0.00	0.27	1.02	2193.50	0.00
289.19	88.67	0.00	0.00	0.00	0.12	0.31	2193.50	0.00
289.29	88.67	0.00	0.00	0.00	0.35	1.74	2193.50	0.00
289.39	88.67	0.00	0.00	0.00	0.21	0.67	2198.16	0.00
289.49	88.67	0.00	0.00	0.00	0.27	0.92	2198.16	0.00
289.59	88.67	0.00	10.75	1.96	0.26	1.38	2198.16	0.00
289.69	88.67	0.00	0.00	0.00	0.12	0.36	2198.16	0.00
289.79	88.67	0.00	0.00	0.00	0.37	1.59	2198.16	0.00
289.89	89.67	0.00	0.00	23.46	0.15	0.51	2202.86	0.00
289.99	89.67	0.00	0.00	0.00	0.26	0.97	2202.86	0.00
290.09	89.67	0.00	14.66	0.00	0.15	0.46	2202.86	0.00
290.19	89.67	0.00	0.00	0.00	0.37	1.74	2202.86	0.00
290.29	89.67	0.00	0.00	0.00	0.21	0.82	2202.86	0.00
290.39	84.00	0.00	0.00	19.55	0.18	0.61	2207.27	0.00
290.49	84.00	0.00	0.98	26.39	0.33	1.48	2207.27	0.00
290.59	84.00	0.00	0.00	0.00	0.00	0.10	2207.27	0.00
290.69	84.00	0.00	0.00	0.98	0.44	1.79	2207.27	0.00
290.79	84.00	0.00	0.00	0.98	0.24	0.41	2207.27	0.00
290.89	80.33	0.98	0.00	0.00	0.43	1.02	2211.49	0.00
290.99	80.33	0.00	0.00	0.00	0.23	0.41	2211.49	0.00
291.09	80.33	1.96	0.00	0.00	0.38	1.84	2211.49	0.00
291.19	80.33	0.00	0.00	0.00	0.23	0.51	2211.49	0.00
291.29	80.33	0.00	0.00	0.00	0.23	0.20	2211.49	0.00
291.39	76.67	26.39	1.96	0.00	0.24	1.28	2215.52	0.00
291.49	76.67	0.00	0.00	0.00	0.40	1.64	2215.52	0.00
291.59	76.67	2.93	4.89	1.96	0.33	1.64	2215.52	0.00
291.69	76.67	17.60	0.00	0.00	0.12	0.77	2215.52	0.00
291.79	76.67	0.00	3.91	0.00	0.26	1.28	2215.52	0.00
291.89	79.33	0.00	0.00	0.00	0.32	1.23	2219.68	0.00
291.99	79.33	0.00	0.00	6.84	0.33	1.59	2219.68	0.00
292.09	79.33	0.00	0.00	22.48	0.00	0.00	2219.68	0.00
292.19	79.33	0.00	0.00	0.00	0.00	0.46	2219.68	0.00
292.29	79.33	0.00	0.00	0.00	0.37	0.20	2219.68	0.00
292.39	82.00	1.96	0.00	0.00	0.30	1.43	2223.99	0.00
292.59	82.00	0.00	0.00	0.00	0.20	1.64	2223.99	0.00
292.69	82.00	0.00	0.00	0.00	0.14	1.48	2223.99	0.00
292.79	82.00	0.00	0.00	0.00	0.33	1.64	2223.99	0.00
292.89	80.67	0.00	0.00	0.00	0.20	1.59	2228.22	0.00
292.99	80.67	0.98	0.00	0.00	0.14	0.36	2228.22	0.00
293.09	80.67	0.00	0.00	0.00	0.12	0.56	2228.22	0.00
293.19	80.67	0.00	0.00	0.00	0.26	0.72	2228.22	0.00
293.29	80.67	0.00	28.35	1.96	0.35	1.54	2228.22	0.00
293.39	81.33	0.00	22.48	0.00	0.15	0.51	2232.49	0.00
293.49	81.33	0.00	0.00	0.00	0.26	0.92	2232.49	0.00
293.59	81.33	0.00	0.00	0.00	0.21	0.82	2232.49	0.00
293.69	81.33	0.00	0.00	0.00	0.35	1.69	2232.49	0.00
293.79	81.33	0.00	0.00	0.00	0.17	0.51	2232.49	0.00
293.89	86.33	0.00	0.00	7.82	0.12	0.31	2237.02	0.00
293.99	86.33	0.00	0.00	10.75	0.27	1.33	2237.02	0.00
294.09	86.33	0.00	0.00	0.00	0.18	0.61	2237.02	0.00
294.19	86.33	0.00	0.98	30.30	0.38	1.69	2237.02	0.00
294.29	86.33	0.00	0.00	0.00	0.14	0.46	2237.02	0.00
294.39	83.33	0.00	0.00	0.00	0.20	0.82	2241.40	0.00
294.49	83.33	0.00	0.00	0.00	0.11	0.20	2241.40	0.00
294.59	83.33	0.00	0.00	0.00	0.00	0.20	2241.40	0.00
294.69	83.33	0.00	0.00	0.00	0.17	0.51	2241.40	0.00
294.79	83.33	0.00	0.00	0.98	0.02	0.41	2241.40	0.00
294.99	80.67	0.00	0.00	0.00	0.18	0.67	2245.63	0.00
295.09	80.67	0.00	0.00	26.39	0.35	1.59	2245.63	0.00
295.19	80.67	0.00	0.00	14.66	0.00	0.00	2245.63	0.00
295.29	80.67	0.00	0.00	0.00	0.06	0.61	2245.63	0.00
295.39	85.00	0.00	0.00	0.98	0.15	0.67	2250.10	0.00
295.49	85.00	0.98	0.00	0.00	0.33	1.59	2250.10	0.00
295.59	85.00	0.00	0.00	0.00	0.49	0.72	2250.10	0.00
295.69	85.00	0.00	0.00	0.00	0.00	0.31	2250.10	0.00
295.79	85.00	0.00	0.00	0.00	0.29	1.23	2250.10	0.00
